from,to,type,confidence,reason,step,staticGated
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","Function:src/normalizers/anime.normalizer.js:strArray","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","Function:src/normalizers/anime.normalizer.js:positiveInt","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","Function:src/normalizers/anime.normalizer.js:normalizeJikanAired","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","Function:src/normalizers/anime.normalizer.js:numberOrNull","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","Function:src/normalizers/anime.normalizer.js:intOrNull","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","Function:src/utils/html.js:cleanDescription","CALLS",0.85,"import-resolved",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","Function:src/normalizers/anime.normalizer.js:jikanNameList","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","Function:src/normalizers/anime.normalizer.js:normalizeJikanImages","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","Function:src/normalizers/anime.normalizer.js:normalizeJikanTrailer","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanMediaCard","Function:src/identity/id-types.js:normalizeId","CALLS",0.85,"import-resolved",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanMediaCard","Function:src/normalizers/anime.normalizer.js:displayTitleFromRaw","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanMediaCard","Function:src/normalizers/anime.normalizer.js:str","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanMediaCard","Function:src/normalizers/anime.normalizer.js:positiveInt","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanPage","Function:src/normalizers/anime.normalizer.js:intOrNull","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanPage","Function:src/normalizers/anime.normalizer.js:normalizeJikanMediaCard","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanEpisodes","Function:src/normalizers/anime.normalizer.js:intOrNull","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanEpisodes","Function:src/identity/id-types.js:normalizeId","CALLS",0.85,"import-resolved",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanEpisodes","Function:src/normalizers/anime.normalizer.js:str","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanEpisodes","Function:src/normalizers/anime.normalizer.js:numberOrNull","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/megaplay-normalizer.js:extractSource","Function:src/normalizers/megaplay-normalizer.js:asHttpUrl","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/megaplay-normalizer.js:extractSource","Function:src/normalizers/megaplay-normalizer.js:firstString","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/megaplay-normalizer.js:collectSources","Function:src/normalizers/megaplay-normalizer.js:extractSource","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/megaplay-normalizer.js:expiryOf","Function:src/normalizers/megaplay-normalizer.js:firstString","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/megaplay-normalizer.js:normalizeMegaplayStreamResponse","Function:src/normalizers/megaplay-normalizer.js:noStream","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/megaplay-normalizer.js:normalizeMegaplayStreamResponse","Function:src/normalizers/megaplay-normalizer.js:isHtml","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/megaplay-normalizer.js:normalizeMegaplayStreamResponse","Function:src/normalizers/megaplay-normalizer.js:isExplicitNoStream","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/megaplay-normalizer.js:normalizeMegaplayStreamResponse","Function:src/normalizers/megaplay-normalizer.js:collectSources","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/megaplay-normalizer.js:normalizeMegaplayStreamResponse","Function:src/normalizers/megaplay-normalizer.js:episodeOf","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/megaplay-normalizer.js:normalizeMegaplayStreamResponse","Function:src/normalizers/megaplay-normalizer.js:expiryOf","CALLS",0.85,"local-call",0,0
