from,to,type,confidence,reason,step,staticGated
"Method:src/providers/anilist/anilist.provider.js:AnilistProvider.executeQuery#2","Property:src/middleware/request-logger.js:requestLogger.fn@15:9.fn@19:21.status@23:8","ACCESSES",0.5,"scope-resolution: unique-name property (ranked): read",0,0
"Method:src/providers/anilist/anilist.provider.js:AnilistProvider.executeQuery#2","Property:src/utils/logger.js:serializeError.name@30:16","ACCESSES",0.5,"scope-resolution: unique-name property (ranked): read",0,0
"Method:src/providers/anilist/anilist.provider.js:AnilistProvider.executeQuery#2","Property:src/utils/logger.js:serializeError.name@30:16","ACCESSES",0.5,"scope-resolution: unique-name property (ranked): read",0,0
"Method:src/providers/anilist/anilist.provider.js:AnilistProvider.getRecommendations#2","Property:src/providers/anilist/anilist.provider.js:AnilistProvider._buildPageVariables.page@238:6","ACCESSES",0.5,"scope-resolution: unique-name property (ranked): write",0,0
"Method:src/providers/anilist/anilist.provider.js:AnilistProvider.getRecommendations#2","Property:src/providers/anilist/anilist.provider.js:AnilistProvider._buildPageVariables.perPage@239:6","ACCESSES",0.5,"scope-resolution: unique-name property (workspace-unique): write",0,0
"Method:src/providers/anilist/anilist.provider.js:AnilistProvider.getAiringSchedule#1","Property:src/providers/anilist/anilist.provider.js:AnilistProvider._buildPageVariables.page@238:6","ACCESSES",0.5,"scope-resolution: unique-name property (ranked): write",0,0
"Method:src/providers/anilist/anilist.provider.js:AnilistProvider.getAiringSchedule#1","Property:src/providers/anilist/anilist.provider.js:AnilistProvider._buildPageVariables.perPage@239:6","ACCESSES",0.5,"scope-resolution: unique-name property (workspace-unique): write",0,0
"Method:src/providers/anilist/anilist.provider.js:AnilistProvider._buildPageVariables#2","Property:src/providers/anilist/anilist.provider.js:AnilistProvider._buildPageVariables.page@238:6","ACCESSES",0.5,"scope-resolution: unique-name property (ranked): read",0,0
"Method:src/providers/anilist/anilist.provider.js:AnilistProvider._buildPageVariables#2","Property:src/providers/anilist/anilist.provider.js:AnilistProvider._buildPageVariables.perPage@239:6","ACCESSES",0.5,"scope-resolution: unique-name property (workspace-unique): read",0,0
"Method:src/providers/anilist/anilist.provider.js:AnilistProvider._buildPageVariables#2","Property:src/providers/anilist/anilist.provider.js:AnilistProvider._buildPageVariables.sort@240:6","ACCESSES",0.5,"scope-resolution: unique-name property (workspace-unique): read",0,0
