from,to,type,confidence,reason,step,staticGated
"Function:tests/api-home.test.js:fn@138:88.anilist@143:4","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-home.test.js:sectionHandler","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:anilistKind","comm_34","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:fn@111:99.anilist@114:4","comm_34","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:fn@167:85.anilist@170:4","comm_34","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:fn@193:94.anilist@195:33","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:fn@228:83.anilist@231:4","comm_34","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:fn@288:88.anilist@291:4","comm_34","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:fn@288:88.tmdb@295:4","comm_35","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:fn@323:88.anilist@326:4","comm_34","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:fn@323:88.tmdb@330:4","comm_35","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:fn@349:88.anilist@352:4","comm_34","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:fn@38:93.anilist@41:4","comm_34","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-misc.test.js:fn@83:87.anilist@86:4","comm_34","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-search.test.js:anilistKind","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-search.test.js:fn@122:76.anilist@124:33","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-search.test.js:fn@165:86.anilist@167:33","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-search.test.js:fn@180:91.anilist@183:4","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-search.test.js:fn@214:78.anilist@216:33","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-search.test.js:fn@36:66.anilist@39:4","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-search.test.js:fn@66:80.anilist@68:33","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-search.test.js:fn@92:95.anilist@94:33","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/health.test.js:startTestServer","comm_36","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/health.test.js:startTestServer.stop@27:4","comm_37","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/helpers/mock-fetch.js:installMockFetch","comm_38","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/helpers/mock-fetch.js:jsonResponse","comm_39","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/helpers/test-server.js:anilistMedia","comm_31","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/helpers/test-server.js:anilistPage","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/helpers/test-server.js:anilistRequestBody","comm_40","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/helpers/test-server.js:expireL1Entry","comm_41","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/helpers/test-server.js:installApiMocks","comm_40","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/helpers/test-server.js:installApiMocks.anilistCalls@114:4","comm_40","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/helpers/test-server.js:installApiMocks.asResponse@65:2","comm_40","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/helpers/test-server.js:jikanAnime","comm_32","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/helpers/test-server.js:jikanEpisode","comm_32","MEMBER_OF",1,"leiden-algorithm",0,0
